candidate_key,source_context,source_sheet,source_rows,vendor_key_candidate,vendor_key_confirmed,brand_candidate,brand_confirmed,category_tags_candidate,category_tags_confirmed,source_product_or_type,product_name_confirmed,sku_confirmed,motif_candidate,reference_url_candidate,folder_url_candidate,price_before_discount,price_after_discount,price_unit,material_status,bq_status,blocker_reasons,decision_notes
matcand_list_r0224,LIST_DIRECTORY,List,224,ven_20a79cf093bb,,Kreasiveneer Indonesia,,Finishing|Veneer wood,,Veneer wood,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0225,LIST_DIRECTORY,List,225,ven_eeeb264106e7,,Kumeli Terrazo,,Finishing|Terrazzo,,Terrazzo,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0226,LIST_DIRECTORY,List,226,ven_b34ff857c0e5,,Lalapis,,Finishing|Decorative Panel,,Decorative Panel,,,,,https://drive.google.com/drive/folders/1oJHOtcPZMp7c3yDhZTc8_AQ3ZVjqsC0D?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0227,LIST_DIRECTORY,List,227,ven_17a0febff7e5,,Lalauce Lighting,,Lighting|Wall Lamp - Ceiling Lamp,,Wall Lamp - Ceiling Lamp,,,,https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTI1NzQzODQ0MTM5NTEw?story_media_id=3736637748757528247&igsh=MTNydXF0dmQ0bnozYg==,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0228,LIST_DIRECTORY,List,228,ven_a595de6329a5,,Lanrose Painting,,Accessories|Aluminium Frame,,Aluminium Frame,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0229,LIST_DIRECTORY,List,229,ven_29c1879a4fa5,,Lantai Kayu Surabaya,,Flooring|Parquet,,Parquet,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0230,LIST_DIRECTORY,List,230,ven_6df355082f07,,Lantekayu,,Door & Window|Sliding Door|Folding Door|Windows|Facade|Pergola & Sun Protection (outdoor blinds),,"Sliding Door, Folding Door, Windows, Facade, Pergola & Sun Protection (outdoor blinds)",,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0231,LIST_DIRECTORY,List,231,ven_6df355082f07,,Lantekayu,,Flooring|Wood,,Wood,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0232,LIST_DIRECTORY,List,232,ven_088234abfcc2,,Latterday,,Furniture|Loose Furniture,,Loose Furniture,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0233,LIST_DIRECTORY,List,233,ven_07598aa32eeb,,Lava Solid Surface,,Finishing|Solid Surface,,Solid Surface,,,,https://www.lavasolid.com/katalog/,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0234,LIST_DIRECTORY,List,234,ven_07598aa32eeb,,Lava Solid Surface,,Stones|Solid Surface|Terazzo,,"Solid Surface, Terazzo",,,,,https://drive.google.com/drive/folders/1LjB9Qtg-yTDCq3eQ8blKg0ssYEF94L4x?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0235,LIST_DIRECTORY,List,235,ven_968c18cd803c,,Leder Haus,,Fabric|Leather,,Leather,,,,,https://drive.google.com/drive/folders/11OrZ1MJ6I6oTMKGlIgQG6-vW3xByxQt3?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0236,LIST_DIRECTORY,List,236,ven_3614d3a53850,,Line 8 --> satu group dengan Ecourban,,Technology|Power Sockets,,Power Sockets,,,,https://drive.google.com/file/d/1q3HHifKWq2DZEyguM7eVCDPKJWzDTNj3/view?fbclid=PAVERFWANUTvRleHRuA2FlbQIxMQABp0CQFE9OJ5T5Ug7NHlDppFYoj46ZiWNLEeZ2YQ-IBPki0Ahs7HbtdFRDoI4t_aem_rAr4QUlOpGt38bCF1l9rnQ,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0237,LIST_DIRECTORY,List,237,ven_6dc4cd76d6dc,,Lio Living,,Furniture|Loose Furniture,,Loose Furniture,,,,https://lioliving.com/?srsltid=AfmBOoqI-AzZmm03lBN2B7XR0zaRPFJxLcqFYQhOAFYdQ595F2khOPmz,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0238,LIST_DIRECTORY,List,238,ven_b91304f0d808,,Little Italy,,Stones|Marble,,Marble,,,,https://www.canva.com/design/DAGn3N9uT9Q/tLD3zrYFbJDOuiQqAbtkTQ/edit?utm_content=DAGn3N9uT9Q&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0239,LIST_DIRECTORY,List,239,ven_c947223e4db1,,Lonilla living,,Hardware|Handle & Knobs,,Handle & Knobs,,,,,https://drive.google.com/drive/folders/1vbXrgpgTFP60y5crH0nGqSA4Ns7oJQwC?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0240,LIST_DIRECTORY,List,240,ven_be650625cf31,,Loom & Stone Indonesia,,Accessories|Rugs,,Rugs,,,,https://tinyurl.com/readystocklist,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0241,LIST_DIRECTORY,List,241,ven_6bf835755eff,,Ltech Indonesia,,Technology|Smart Home System,,Smart Home System,,,,,https://drive.google.com/drive/folders/1NgQT9b3EnDSGv_92r9RTKMc4TGWFugqV?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0242,LIST_DIRECTORY,List,242,ven_a65103e5078f,,Lumilight,,Lighting|Decorative Lighting,,Decorative Lighting,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0243,LIST_DIRECTORY,List,243,ven_9476042a6722,,Luminaria Handles & Lighting,,Hardware|Handles,,Handles,,,,https://www.dropbox.com/scl/fi/8kdrcsyd57wzp5imvaa3h/Luminaria-Handles-Catalpgue-2024.pdf?rlkey=rq0npv4ncfk4188cvgdmjr3op&e=1&st=14u87v5c&dl=0,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0244,LIST_DIRECTORY,List,244,ven_96bc32edf1dd,,Lumio Aluminium,,Furniture|Modular Aluminium Furniture,,Modular Aluminium Furniture,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0245,LIST_DIRECTORY,List,245,ven_a827b9ca384b,,Lumo,,Finishing|Stainkess Steel 304 Panel - Tensura Laminate,,Stainkess Steel 304 Panel - Tensura Laminate,,,,https://www.tokopedia.com/lumolivingid?utm_campaign=Shop-33470757-7110034-190225-contextual_image-halaman_toko-LSfHao&utm_source=salinlink&utm_medium=share&fbclid=PAZXh0bgNhZW0CMTEAAaf11hdhjeMYx27KP4o_qsqYleRXdWkqEj5WEO1QBNNUYOsTgnB2v_1QAjwCag_aem_W0TO3P2NpUHf8rzHdE6Byw&_branch_match_id=1394971922199593842&_branch_referrer=H4sIAAAAAAAAAwXB2wqCMAAA0L%2FpMS9dlEBimiCEt9CmvozppvM63SSrh769c9i6zvKiKCvv%2BUxJi%2FdDO%2FWKOVW35wKFEZfXuqyGllgRKDKmlk3ACqg6fuICgGtNY4R11M%2FfunGPjhwtcskH%2BsgI7Be3O0E31GI7CNI8lEkz2foLaTHoNgc3CNMRQTUJD5EezKlXm%2BLrEfdsf7bdT9CaCtFODSoF3yQVlsMEH%2BkfJ7UUI68AAAA%3D,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0246,LIST_DIRECTORY,List,246,ven_f7d453760611,,Luna Rattan,,Furniture|Loose Furniture - Rattan,,Loose Furniture - Rattan,,,,https://www.lunabalifurniture.com/?utm_source=linktree&utm_medium=social,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0247,LIST_DIRECTORY,List,247,ven_91952cc9784e,,Luxtura - Aplikator Suzuka Indonesia,,Materials|Texture Paint Applicator,,Texture Paint Applicator,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0248,LIST_DIRECTORY,List,248,ven_7eb8d3d33e13,,Madana,,Flooring|Terrazzo,,Terrazzo,,,,,https://drive.google.com/drive/folders/1HOKGhdWAg-EASoq_EzwyugbgzCFd0Yw2?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0249,LIST_DIRECTORY,List,249,ven_7eb8d3d33e13,,Madana,,Flooring|Cement,,Cement,,,,,https://drive.google.com/drive/folders/1HOKGhdWAg-EASoq_EzwyugbgzCFd0Yw2?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0250,LIST_DIRECTORY,List,250,ven_7eb8d3d33e13,,Madana,,Wall Finishing|Glass brick,,Glass brick,,,,,https://drive.google.com/drive/folders/1HOKGhdWAg-EASoq_EzwyugbgzCFd0Yw2?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0251,LIST_DIRECTORY,List,251,ven_344364d3403a,,Magnolia V-ga,,Decorative|Artificial Plants,,Artificial Plants,,,,https://magnoliavga.com/artificial-vertical-garden/,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0252,LIST_DIRECTORY,List,252,ven_5f16c3e2f49a,,Malibu,,Door & Window|Aluminium Door & Window,,Aluminium Door & Window,,,,https://aluprima.com/wp-content/uploads/catalog/catalog_21-07-14.pdf,https://drive.google.com/drive/folders/1cMBZOjV2lkGFbWmYCHUUttfKy0iQDZHm?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0253,LIST_DIRECTORY,List,253,ven_c328a1ee5f75,,Malka Metal,,Furniture|Office Furniture,,Office Furniture,,,,,https://drive.google.com/drive/folders/1EV990bL5fqSD59CLj3HBuHf8clB0XhdO?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0254,LIST_DIRECTORY,List,254,ven_c328a1ee5f75,,Malka Metal,,Materials|Metal Signage|Sculpture|Decorative Lighting|Decorative Wall,,"Metal Signage, Sculpture, Decorative Lighting, Decorative Wall",,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0255,LIST_DIRECTORY,List,255,ven_b99df53219d7,,Marmer Berkat Abadi,,Finishing|Marmer - Granit,,Marmer - Granit,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0256,LIST_DIRECTORY,List,256,ven_ab6f13a77ddb,,Marmer X,,Finishing|Marmer,,Marmer,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0257,LIST_DIRECTORY,List,257,ven_9b2ac30357d3,,Master Wood,,Door|Engineering Door,,Engineering Door,,,,,https://drive.google.com/drive/folders/1X5YMalBE7Fgg47Y3cQijeD3Cdn14QzvG?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0258,LIST_DIRECTORY,List,258,ven_bcece7584a3c,,Masterlamp,,Lighting|Hanging Lamp,,Hanging Lamp,,,,https://www.instagram.com/masterlamp_onsale_jdc?igsh=MTdyZHBid2NjZW9zZA==,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0259,LIST_DIRECTORY,List,259,ven_60975f81fd8a,,Matsuo indonesia,,Flooring|Ceramic & Tiles,,Ceramic & Tiles,,,,,https://drive.google.com/drive/folders/1DfhKhrDwSDmMkrhF3vKS05AzH7h88FOc?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0260,LIST_DIRECTORY,List,260,ven_60975f81fd8a,,Matsuo indonesia,,Wall Finishing|Ceramic & Tiles,,Ceramic & Tiles,,,,https://www.matsuo.co.id/?fbclid=PAdGRleANi64dleHRuA2FlbQIxMQABp2_IObGj81ua_GEjQNLLvUorLPp-PvNUbgDlX36JHUE7qVpqgEtSoE3qLBd9_aem_-N6aamxDhWbc0eTTSvB4sA,https://drive.google.com/drive/folders/1DfhKhrDwSDmMkrhF3vKS05AzH7h88FOc?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0261,LIST_DIRECTORY,List,261,ven_5d7c2c9fabf7,,Mbarep Jati (Pintu Jati Asli),,Door|Pintu Jati - Custom Kayu,,Pintu Jati - Custom Kayu,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0262,LIST_DIRECTORY,List,262,ven_3ac202557105,,Megatone Powder Coating,,Finishing|Megatone Powder Coating,,Megatone Powder Coating,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0263,LIST_DIRECTORY,List,263,ven_f2d5e8656cfc,,Meglio,,Accessories|Object Decorations|Vase|Wall Artwork|Game Boar|Table Lamp|Decor Book,,"Object Decorations, Vase, Wall Artwork, Game Boar, Table Lamp, Decor Book",,,,https://www.tokopedia.com/meglio-home?utm_campaign=Shop-5632892-13400633-160423&utm_source=salinlink&utm_medium=share&_branch_match_id=1193102772423888432&_branch_referrer=H4sIAAAAAAAAA8soKSkottLXL8nPzi9ITclM1MvJzMvWr0xKDvCqMCgxrEyyrytKTUstKsrMS49PKsovL04tsnXOKMrPTQUAyuN%2BGzwAAAA%3D,https://drive.google.com/drive/folders/19np2H9KlnTGIvqD-Y1hKWBH8A7m1Zx0i?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0264,LIST_DIRECTORY,List,264,ven_7f1383fe78f1,,Miann Living,,Furniture|Loose Furniture,,Loose Furniture,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0265,LIST_DIRECTORY,List,265,ven_578a099a1971,,Mil & Bay,,Accessories|Lamp|Vase|Mirror,,"Lamp, Vase, Mirror",,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0266,LIST_DIRECTORY,List,266,ven_578a099a1971,,Mil & Bay,,Furniture|Loose Furniture,,Loose Furniture,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0267,LIST_DIRECTORY,List,267,ven_0f52017ae615,,Milanceramic Tiles,,Wall Finishing & Flooring|Ceramics|Tiles,,"Ceramics, Tiles",,,,,https://drive.google.com/drive/folders/1qVgYn8mlOygarIUvQS0KyxZy9j2U1azX?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0268,LIST_DIRECTORY,List,268,ven_7b02fc389884,,MiLL Aluminium,,Door & Window|Partition|Facade,,"Partition, Facade",,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0269,LIST_DIRECTORY,List,269,ven_75dde4a5f4e5,,Mimos Surface,,Stones|Marbles|Granite,,"Marbles, Granite",,,,https://www.monolithsurfaces.com/catalogues.php,https://drive.google.com/drive/folders/1DmQVEhVH_9_zMFpBhEi60MP-jWr260qw?usp=share_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0270,LIST_DIRECTORY,List,270,ven_e946c514ab64,,Miratap,,Kitchen|System Kitchen,,System Kitchen,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0271,LIST_DIRECTORY,List,271,ven_e1cb5f98a77d,,Modeco,,Wall Finishing|PU Stone Panel,,PU Stone Panel,,,,,https://drive.google.com/drive/folders/1fH-nf_50FPRMiywyrYDXcsrr9XO3bB02?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0272,LIST_DIRECTORY,List,272,ven_93f0a7352557,,Modern Dekorindo,,Ceiling|PVC,,PVC,,,,,https://drive.google.com/drive/folders/1CgYxsXQcd_zkJipJN5m2EeJluPNANPBK?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0273,LIST_DIRECTORY,List,273,ven_93f0a7352557,,Modern Dekorindo,,Wall Finishing|Vinyl Tiles,,Vinyl Tiles,,,,,https://drive.google.com/drive/folders/1CgYxsXQcd_zkJipJN5m2EeJluPNANPBK?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0274,LIST_DIRECTORY,List,274,ven_93f0a7352557,,Modern Dekorindo,,Wall Finishing|WPC,,WPC,,,,,https://drive.google.com/drive/folders/1CgYxsXQcd_zkJipJN5m2EeJluPNANPBK?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0275,LIST_DIRECTORY,List,275,ven_93f0a7352557,,Modern Dekorindo,,Wall Finishing|PVC,,PVC,,,,,https://drive.google.com/drive/folders/1CgYxsXQcd_zkJipJN5m2EeJluPNANPBK?usp=drive_link,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
matcand_list_r0276,LIST_DIRECTORY,List,276,ven_4a00b877582f,,Moire,,Accessories|Rugs,,Rugs,,,,,,,,,,,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,
