severity,entity_type,source_sheet,source_row,source_key,issue_code,issue_detail,suggested_action
BLOCKER,MaterialCandidate,List,283,matcand_list_r0283,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,284,matcand_list_r0284,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,285,matcand_list_r0285,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,286,matcand_list_r0286,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,287,matcand_list_r0287,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,288,matcand_list_r0288,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,289,matcand_list_r0289,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,290,matcand_list_r0290,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,291,matcand_list_r0291,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,292,matcand_list_r0292,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,293,matcand_list_r0293,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,294,matcand_list_r0294,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,295,matcand_list_r0295,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,296,matcand_list_r0296,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,297,matcand_list_r0297,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,298,matcand_list_r0298,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,299,matcand_list_r0299,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,300,matcand_list_r0300,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,301,matcand_list_r0301,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,302,matcand_list_r0302,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,303,matcand_list_r0303,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,304,matcand_list_r0304,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,305,matcand_list_r0305,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,306,matcand_list_r0306,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,307,matcand_list_r0307,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,308,matcand_list_r0308,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,309,matcand_list_r0309,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,310,matcand_list_r0310,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,311,matcand_list_r0311,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,312,matcand_list_r0312,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,313,matcand_list_r0313,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,314,matcand_list_r0314,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,315,matcand_list_r0315,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,316,matcand_list_r0316,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,317,matcand_list_r0317,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,318,matcand_list_r0318,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,319,matcand_list_r0319,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,320,matcand_list_r0320,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,321,matcand_list_r0321,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,322,matcand_list_r0322,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,323,matcand_list_r0323,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,324,matcand_list_r0324,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,325,matcand_list_r0325,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,326,matcand_list_r0326,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,327,matcand_list_r0327,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,328,matcand_list_r0328,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,329,matcand_list_r0329,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,330,matcand_list_r0330,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,331,matcand_list_r0331,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
BLOCKER,MaterialCandidate,List,332,matcand_list_r0332,MATERIAL_IDENTITY_INCOMPLETE,SKU eksplisit tidak tersedia; kolom Product adalah family/subkategori dan belum membuktikan nama produk/seri; Brand dan Vendor masih bercampur pada kolom Brand/Company,"Konfirmasi Vendor, Brand, tags, nama produk/seri, dan SKU nyata sebelum memindahkan row ke 04_materials.csv."
