vendor_row_id,canonical_brand_name,category_raw,tags,product_family_name,reference_url,folder_url,source_notes,jess_status,curated_by,active_status,verified_at,source_sheet,source_row,source_checksum,needs_review_multiline
v0361,Twin Fittings,Hardware,"[""Hardware""]",Kitchen Fitting,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,415,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0362,Ubin Kayu,Ceiling,"[""Ceiling""]",Solid Wood,,https://drive.google.com/drive/folders/1OywMaJnbDtzWYz3Lkudo7DCLJD6ebFFd?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,416,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0362,Ubin Kayu,Flooring,"[""Flooring""]",Solid Wood,,https://drive.google.com/drive/folders/1OywMaJnbDtzWYz3Lkudo7DCLJD6ebFFd?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,417,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0362,Ubin Kayu,Wall Finishing,"[""Wall Finishing""]",Solid Wood,,https://drive.google.com/drive/folders/1OywMaJnbDtzWYz3Lkudo7DCLJD6ebFFd?usp=drive_link,?,UNCERTAIN_PEACH,,ACTIVE,,List,418,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0363,UNO Office,Furniture,"[""Furniture""]",Office Furniture,,https://drive.google.com/drive/folders/1BYbLKJLlvPQ446AbHgLakSaObtIpeTvL?usp=drive_link,"Chair, Table",VERIFIED_GREEN,Jessica,ACTIVE,,List,419,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0364,UNV,Lighting,"[""Lighting""]",,,https://drive.google.com/drive/u/0/folders/1gqcVQASXbgIBHcs8GYujMusSMGpSk93w,,VERIFIED_GREEN,Jessica,ACTIVE,,List,420,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0365,Up Space,Furniture,"[""Furniture""]",Loose Furniture,,https://drive.google.com/drive/folders/1HJW7qR8T6nPWjOmVzm413Hjv7uCNiUOS?usp=drive_link,"Chair, Cabinet, Sofa",VERIFIED_GREEN,Jessica,ACTIVE,,List,421,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0367,VAGG,Finishing,"[""Finishing""]",Decorative Wall Panels - WPC,,https://drive.google.com/drive/folders/13jcjkImrGk0kS_1JKY11ZZds1YkOZIw0?usp=drive_link,Bamboo Charcoal Panels,VERIFIED_GREEN,Jessica,ACTIVE,,List,422,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0368,Varnesse,Finishing,"[""Finishing""]","WPC - Wall, Flooring",,https://drive.google.com/drive/u/0/folders/1CdLKiafmfY6yvZmFKWr3An6NNLiHrsRD?fbclid=PAY2xjawGv-r1leHRuA2FlbQIxMAABprr5mszCHDZYGKrH3bDdHxxbSsbDFE_UVDcLDzntit9YJwasURTaIblxOw_aem_nypoLxvuzZiBnHXYJ37fZg,,VERIFIED_GREEN,Jessica,ACTIVE,,List,423,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0369,Venus,Flooring,"[""Flooring""]",Mosaico,,https://drive.google.com/drive/folders/1Z1sDIzIhv6DFFADkGTuNBcp_VfZtQ463?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,424,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0369,Venus,Flooring,"[""Flooring""]",Porcelanto,,https://drive.google.com/drive/folders/1Z1sDIzIhv6DFFADkGTuNBcp_VfZtQ463?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,425,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0369,Venus,Flooring,"[""Flooring""]",Avant Garde,,https://drive.google.com/drive/folders/1Z1sDIzIhv6DFFADkGTuNBcp_VfZtQ463?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,426,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0369,Venus,Flooring,"[""Flooring""]",Art Mosaic,,https://drive.google.com/drive/folders/1Z1sDIzIhv6DFFADkGTuNBcp_VfZtQ463?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,427,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0369,Venus,Flooring,"[""Flooring""]",Monalisa Tiles,,https://drive.google.com/drive/folders/1Z1sDIzIhv6DFFADkGTuNBcp_VfZtQ463?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,428,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0370,Venus Tiles Bandung,Flooring,"[""Flooring""]",Tiles,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,429,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0371,Verona Marble,Finishing,"[""Finishing""]",Marble - Granite,,,Terakhir Posting IG Oct 2020,INACTIVE_RED,,ARCHIVED,,List,430,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0372,Victory Eurofit Systems,Door & Window,"[""Door & Window""]",Sliding Folding Fitting - Alluminium Frame Doors,https://victoryaluminium.com/shop-2/?fbclid=PARlRTSAN1SD9leHRuA2FlbQIxMQABp0dlb9tktIMkwQ83pzh7eVARGgAOTauvwDmcIiOkQnQcRMt32z3TVbNfBMWT_aem_Cpq0iNi42SQGmX6m_t6TvA,,,UNVERIFIED_NONE,,ACTIVE,,List,431,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0373,Viostone,Wall Finishing,"[""Wall Finishing""]",HPL,,https://drive.google.com/drive/folders/1gDfBnjUpVO-F5UASyCWAY86odSJa9B0n?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,432,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0373,Viostone,Wall Finishing,"[""Wall Finishing""]",Stone Veneer,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,433,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0374,Vivano Living,Furniture,"[""Furniture""]","Loose Furniture (Armchair, Lounge Chair, Dining Chair, Dining Table, Sofa)",,https://drive.google.com/drive/folders/1NtxV_HRW1KtwhNpBNiXMWneMNGru9UH9?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,434,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0375,Vivere,Furniture,"[""Furniture""]","Home Furniture, Office Furniture","https://www.viverecollection.com/media/kemana/pdfcatalog/pdf/v/i/vivere_collection_e-catalogue_2025.pdf
https://www.viverecollection.com/media/kemana/pdfcatalog/pdf/c/a/casaka_2025_e-catalog.pdf",,,VERIFIED_GREEN,Jessica,ACTIVE,,List,435,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0376,Vivere - Idemu,Furniture,"[""Furniture""]","Custom Furniture, Built In",,,China,UNCERTAIN_PEACH,,ACTIVE,,List,436,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0377,Viveria Gallery,Finishing,"[""Finishing""]",Marble - Granite - Stones,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,437,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0378,VQ Stone,Stones,"[""Stones""]",Marble - Granite,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,438,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0379,VR Space,Flooring,"[""Flooring""]",SPC,,https://drive.google.com/drive/folders/1qZrCRp3bPTQJS6RGzxiPfyFhN2Xw7Oza?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,439,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0379,VR Space,Flooring,"[""Flooring""]",Tiles,,https://drive.google.com/drive/folders/1qZrCRp3bPTQJS6RGzxiPfyFhN2Xw7Oza?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,440,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0379,VR Space,Lighting,"[""Lighting""]",Table lamp,,https://drive.google.com/drive/folders/1qZrCRp3bPTQJS6RGzxiPfyFhN2Xw7Oza?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,441,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0379,VR Space,Lighting,"[""Lighting""]",Wall lamp,,https://drive.google.com/drive/folders/1qZrCRp3bPTQJS6RGzxiPfyFhN2Xw7Oza?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,442,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0379,VR Space,Lighting,"[""Lighting""]",Standing lamp,,https://drive.google.com/drive/folders/1qZrCRp3bPTQJS6RGzxiPfyFhN2Xw7Oza?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,443,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0379,VR Space,Wall Finishing,"[""Wall Finishing""]",WPC - Brickglass,,https://drive.google.com/drive/folders/1qZrCRp3bPTQJS6RGzxiPfyFhN2Xw7Oza?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,444,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0379,VR Space,Wall Finishing,"[""Wall Finishing""]",WPC - Bamboo charcoal Wall Panel,,https://drive.google.com/drive/folders/1qZrCRp3bPTQJS6RGzxiPfyFhN2Xw7Oza?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,445,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0379,VR Space,Wall Finishing,"[""Wall Finishing""]",WPC - Stainless Steel Water Ripple,,https://drive.google.com/drive/folders/1qZrCRp3bPTQJS6RGzxiPfyFhN2Xw7Oza?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,446,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0379,VR Space,Wall Finishing,"[""Wall Finishing""]",WPC - Modified Clay,,https://drive.google.com/drive/folders/1qZrCRp3bPTQJS6RGzxiPfyFhN2Xw7Oza?usp=drive_link,,VERIFIED_GREEN,Jessica,ACTIVE,,List,447,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0379,VR Space,Wall Finishing,"[""Wall Finishing""]",WPC - Stone veneer,,https://drive.google.com/drive/folders/1qZrCRp3bPTQJS6RGzxiPfyFhN2Xw7Oza?usp=drive_link,Terakhir posting IG Nov 2024,INACTIVE_RED,,ARCHIVED,,List,448,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0380,W Tiles,Wall Finishing,"[""Wall Finishing""]",Wall Panel,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,449,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0381,Wallform,Wall Finishing,"[""Wall Finishing""]",WPC - Wall panel 3D PVC,,,Terakhir posting IG July 2021,INACTIVE_RED,,ARCHIVED,,List,450,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0382,Walpix,Facade,"[""Facade""]",Facade - Partition - Ceiling - Fence - Art Metal,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,451,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0383,Wamstone,Wall Finishing,"[""Wall Finishing""]",Marmer,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,452,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0384,Wellgress Tiles,Finishing,"[""Finishing""]",Granite Tiles,https://tk.tokopedia.com/ZSUyrREvB/,,"IG sudah tidak aktif, aktif di Tokopedia",INACTIVE_RED,,ARCHIVED,,List,453,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0385,Wika WH,Installation,"[""Installation""]",Water Heater,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,454,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0386,Winston Ok,Finishing,"[""Finishing""]",HPL - Vinyl - Fitting,,,Terakhir posting IG Nov 2024,INACTIVE_RED,,ARCHIVED,,List,455,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0387,Wisanaka,Furniture,"[""Furniture""]",Loose Furniture,https://www.wisanka.com/catalogue-download/?fbclid=PARlRTSANthWhleHRuA2FlbQIxMQABp1Cgrgmm01swYxtVsgD-WWE8rsMBNVp13aLrD7EHPueRmm8eF7Y9xtZXfQX4_aem_2BQjPvayed66WkYUVMZjPw,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,456,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0389,Wood Concept,Flooring,"[""Flooring""]",Wood,,,,INACTIVE_RED,,ARCHIVED,,List,457,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0390,Woodpecker,Furniture,"[""Furniture""]",Loose Furniture,,,"Chair, Sofa, Tables",VERIFIED_GREEN,Jessica,ACTIVE,,List,458,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0391,WPC Wood Indonesia,Finishing,"[""Finishing""]",WPC,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,459,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0392,Xingfa,Door & Window,"[""Door & Window""]",Aluminium Profiles,https://www.xingfaindonesia.com/Product_2895_16/Windows-and-Doors.htm,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,460,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0393,Xpose Indonesia,Wall Finishing,"[""Wall Finishing""]",Concrete,,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,461,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0394,YKK AP Indonesia,Door & Window,"[""Door & Window""]",Fitting & Accessories,https://www.ykkap.co.id/en/catalog/?utm_source=instagram&utm_medium=linktree&utm_campaign=jul24,,,VERIFIED_GREEN,Jessica,ACTIVE,,List,462,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0395,Zimmer,Furniture,"[""Furniture""]",Outdoor Furniture,,,,UNVERIFIED_NONE,,ACTIVE,,List,463,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0366,Vacolux,Lighting,"[""Lighting""]",Architectural lighting,https://vacoluxlighting.id/index.php,,,UNVERIFIED_NONE,,ACTIVE,,List,464,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0175,Kingtas,Lighting,"[""Lighting""]",Architectural lighting,,https://drive.google.com/file/d/1eD0JH9qlJHkvFTcSa04IUrf9G5UpW9Wi/view,,UNVERIFIED_NONE,,ACTIVE,,List,465,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0234,Morgen,Lighting,"[""Lighting""]",Architectural lighting,https://morgen.co.id/id/#,,,UNVERIFIED_NONE,,ACTIVE,,List,466,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0188,Latif Living,Furniture,"[""Furniture""]","Loose Furniture (Sofa, Chair, Stool)",,,,UNVERIFIED_WHITE,,ACTIVE,,List,467,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0201,Luminova,Lighting,"[""Lighting""]",Ceiling light - downlight - striplight,,,,UNVERIFIED_WHITE,,ACTIVE,,List,468,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0004,Adiguna Masonry Indonesia,Wall Finishing,"[""Wall Finishing""]",Marmer,,,,UNVERIFIED_WHITE,,ACTIVE,,List,469,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0225,MMgalleri,Finishing,"[""Finishing""]",Marmer,,,,UNVERIFIED_WHITE,,ACTIVE,,List,470,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0282,Rainbow carpet,Flooring,"[""Flooring""]",Carpet Tiles & Rolles,,,,UNVERIFIED_WHITE,,ACTIVE,,List,471,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0307,Sandimas,Finishing,"[""Finishing""]",Granite Tiles,,,,UNVERIFIED_WHITE,,ACTIVE,,List,472,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0309,Sanwacompany,Hardware,"[""Hardware""]",Kitchen Hardware,,,,UNVERIFIED_WHITE,,ACTIVE,,List,473,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0325,Somwher,Furniture,"[""Furniture""]",Loose Furniture - Chairs,,,,UNVERIFIED_WHITE,,ACTIVE,,List,474,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0328,Spasium,Facade,"[""Facade""]",Art Metal,,,,UNVERIFIED_WHITE,,ACTIVE,,List,475,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0388,Wisma Sehati,Finishing,"[""Finishing""]",Ceramics - Tiles - Bathroom Accessories - 3D wall panel,,,,UNVERIFIED_WHITE,,ACTIVE,,List,476,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0177,KKPL Indonesia,Lighting,"[""Lighting""]",,,,,UNVERIFIED_WHITE,,ACTIVE,,List,477,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0104,Every collection,Furniture,"[""Furniture""]","Loose Furniture (Sofa, Chair, Table, Cabinet)",,Katalog,,UNVERIFIED_WHITE,,ACTIVE,,List,478,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0155,Inovasi Adiwarna Raya,Electronic,"[""Electronic""]",Indoor Display,,Katalog,,UNVERIFIED_WHITE,,ACTIVE,,List,479,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0191,Lb.interiorceiling,Lighting,"[""Lighting""]",Barisol,,,,UNVERIFIED_NONE,,ACTIVE,,List,480,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0310,Selia Project,Finishing,"[""Finishing""]",Custom Rattan,,Katalog,,UNVERIFIED_NONE,,ACTIVE,,List,481,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0205,Luxmenn,Lighting,"[""Lighting""]",Ceiling light - downlight - striplight - Led strip,,,,UNVERIFIED_NONE,,ACTIVE,,List,482,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0026,Arwana Ceramics,Flooring,"[""Flooring""]",Ceramics,,,,UNVERIFIED_NONE,,ACTIVE,,List,483,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
v0294,Roca,Sanitary,"[""Sanitary""]",Faucet - Basin - Closset,,,,UNVERIFIED_NONE,,ACTIVE,,List,484,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE,
